iter	Logloss
228	0.03243242696
229	0.03238735619
230	0.03234127484
231	0.03230632924
232	0.03212336751
233	0.03199715236
234	0.03192357862
235	0.03186095431
236	0.03179313797
237	0.03176596668
238	0.03167185002
239	0.03161112431
240	0.03139346298
241	0.03125492068
242	0.03121937254
243	0.03115823612
244	0.0310482205
245	0.03102197346
246	0.03097770802
247	0.03092758235
248	0.03076077214
249	0.03071299734
250	0.03065295195
251	0.03045988376
252	0.03035828239
253	0.03033462875
254	0.03023531912
255	0.03018744842
256	0.03013351753
257	0.03006179511
258	0.0299641137
259	0.02993651776
260	0.02988787412
261	0.02984734902
262	0.0297445634
263	0.02970221212
264	0.02966877012
265	0.02960314661
266	0.02949774599
267	0.02944981018
268	0.02934981079
269	0.02929864107
270	0.02927993906
271	0.0292089356
272	0.0291699018
273	0.02915506415
274	0.02912756983
275	0.02909000049
276	0.02903991856
277	0.02892276489
278	0.02887242424
279	0.02885607378
280	0.02880503189
281	0.02868465635
282	0.02862891012
283	0.02855995686
284	0.02853019948
285	0.02843309184
286	0.02838383637
287	0.02836920953
288	0.02831272135
289	0.02828585904
290	0.02821165598
291	0.0281605995
292	0.02808053493
293	0.02799281909
294	0.02794165499
295	0.02789077783
296	0.02785587063
297	0.02780501431
298	0.02772950769
299	0.02770412727
300	0.02762395169
301	0.02761083688
302	0.02754099717
303	0.02748337371
304	0.02746667566
305	0.0274122629
306	0.02737033213
307	0.02732973794
308	0.0272401092
309	0.02722522434
310	0.02707846191
311	0.02699147571
312	0.02693719297
313	0.02689232657
314	0.02679189398
315	0.02674419338
316	0.02672623093
317	0.02667904579
318	0.02653578013
319	0.02649789672
320	0.02643317101
321	0.02636987707
322	0.02631676468
323	0.02625136197
324	0.02621452195
325	0.02618962091
326	0.0261297489
327	0.02610870467
328	0.02600634682
329	0.02599126899
330	0.02596133909
331	0.02593143022
332	0.02586322453
333	0.02576286426
334	0.0257277297
335	0.02568516007
336	0.02564114417
337	0.02554160016
338	0.0255231378
339	0.02545644112
340	0.02538554776
341	0.02535911617
342	0.02534023893
343	0.02528476616
344	0.02526620728
345	0.02520928035
346	0.02516341674
347	0.02510418005
348	0.0250903495
349	0.02503309576
350	0.02498626116
351	0.02493057685
352	0.02486699877
353	0.0248033837
354	0.02472306198
355	0.02471215253
356	0.0246732064
357	0.02458449042
358	0.02456179955
359	0.02451326685
360	0.02447268212
361	0.02441183614
362	0.02435333435
363	0.02424142406
364	0.02422061234
365	0.02415850705
366	0.02413462564
367	0.02407256429
368	0.02403050947
369	0.02400526411
370	0.02394666334
371	0.02392646618
372	0.02388398807
373	0.0238358694
374	0.02375240813
375	0.02372420835
376	0.02369059901
377	0.02365645329
378	0.02360448339
379	0.02357600477
380	0.0235374609
381	0.02344363704
382	0.02330485168
383	0.02328588988
384	0.02322914089
385	0.02316716601
386	0.02309433304
387	0.02307658564
388	0.02305292948
389	0.02303057485
390	0.02297551708
391	0.02293132735
392	0.0228555165
393	0.02282719915
394	0.02275922437
395	0.02270484465
396	0.02267209026
397	0.0226283006
398	0.02261481225
399	0.02257446476
400	0.02254163132
401	0.02251954059
402	0.02247720421
403	0.02242743288
404	0.02240524808
405	0.02233613114
406	0.02230433494
407	0.022295026
408	0.02224275145
409	0.02219979881
410	0.02216295598
411	0.0221460673
412	0.02207839807
413	0.02203531712
414	0.02200867492
415	0.02196693595
416	0.02194474963
417	0.02191720689
418	0.02186907105
419	0.02175004974
420	0.02167505296
421	0.0216149505
422	0.02158807213
423	0.02150958559
424	0.02144726194
425	0.0213936993
426	0.02136053978
427	0.02126745351
428	0.0212412503
429	0.02120432585
430	0.02119217831
431	0.0211322981
432	0.02110966815
433	0.02108759621
434	0.02104432864
435	0.0210286167
436	0.02100844454
437	0.02099853206
438	0.02095215414
439	0.02093627923
440	0.02090022035
441	0.02085613906
442	0.02081818253
443	0.02079529569
444	0.0206774987
445	0.02065444555
446	0.02060504785
447	0.0205875833
448	0.02049556289
449	0.02047408075
450	0.0204592928
451	0.0203854868
452	0.02034231463
453	0.02031227518
454	0.02026841548
455	0.02021450584
456	0.02020286199
457	0.02015899567
458	0.02013469823
459	0.02008756012
460	0.02007599409
461	0.020050782
462	0.01996851433
463	0.01988008559
464	0.01985208996
465	0.01983191501
466	0.01982416394
467	0.01979726974
468	0.01978142136
469	0.01977302266
470	0.01975429357
471	0.01971188337
472	0.01966092076
473	0.01964997942
474	0.01961979332
475	0.019535495
476	0.01949789878
477	0.01947940288
478	0.01945825378
479	0.01936189846
480	0.01930916086
481	0.01921420506
482	0.01916523893
483	0.01908818516
484	0.01905480333
485	0.018984098
486	0.01892113429
487	0.01891126994
488	0.01889651304
489	0.01885843781
490	0.01883335701
491	0.01881019911
492	0.01878918775
493	0.01878293986
494	0.01875058159
495	0.01870921532
496	0.01869498739
497	0.01865276674
498	0.01862953299
499	0.01858416311
500	0.01856089896
501	0.0185515661
502	0.01848709976
503	0.01842437123
504	0.01841789704
505	0.0184081045
506	0.01839263025
507	0.01832247878
508	0.01828421217
509	0.01823876046
510	0.01820679509
511	0.01819800419
512	0.01815873239
513	0.01813625943
514	0.01809793841
515	0.01807366314
516	0.01804462416
517	0.01800339577
518	0.01794113466
519	0.01790953085
520	0.01788841689
521	0.0178533339
522	0.01781087746
523	0.0177903
524	0.01777736257
525	0.01775993206
526	0.01771746123
527	0.01768661408
528	0.01765478561
529	0.0176242034
530	0.01758382184
531	0.01756554291
532	0.01755873865
533	0.01755320119
534	0.0175004675
535	0.01747079316
536	0.01743569186
537	0.01741012293
538	0.01739586192
539	0.01734688828
540	0.01733057673
541	0.01731991443
542	0.01729606279
543	0.01725448442
544	0.01724217862
545	0.01722185271
546	0.01720200889
547	0.01716405745
548	0.01709169552
549	0.01707744347
550	0.01706427648
551	0.01699209723
552	0.01693196054
553	0.01690732516
554	0.01688700904
555	0.01687711055
556	0.01679658398
557	0.01673815455
558	0.01666108707
559	0.01664202362
560	0.01657416434
561	0.01654852803
562	0.01652314225
563	0.0164732999
564	0.01646764812
565	0.01643735267
566	0.01642760423
567	0.01633321099
568	0.01628057165
569	0.01626549516
570	0.01622429659
571	0.01620205303
572	0.01618355859
573	0.01617487039
574	0.01616213956
575	0.01613696744
576	0.01611294392
577	0.0160666951
578	0.01605505541
579	0.01604072207
580	0.01602167846
581	0.0160155615
582	0.0160103615
583	0.01599675444
584	0.0159555537
585	0.01594979748
586	0.01586772452
587	0.0158312628
588	0.0157943635
589	0.01578648503
590	0.01575251789
591	0.01572343466
592	0.01571903762
593	0.01570024208
594	0.01567698541
595	0.01566530588
596	0.01563116131
597	0.01560026997
598	0.01555944838
599	0.01553044241
600	0.01552225722
601	0.01550343021
602	0.01546824563
603	0.01543267136
604	0.01535476557
605	0.01534216001
606	0.0153373119
607	0.0153292376
608	0.01528989821
609	0.01524836209
610	0.01522188967
611	0.01520352753
612	0.01512191358
613	0.01510730882
614	0.01509349251
615	0.01506833157
616	0.01502052617
617	0.01499580239
618	0.01498027069
619	0.0149555242
620	0.01494696334
621	0.01494207932
622	0.01491010346
623	0.01486770757
624	0.01484022683
625	0.01483464037
626	0.01479575404
627	0.01479329444
628	0.01477409272
629	0.01474842845
630	0.01468099008
631	0.01465833815
632	0.01463425267
633	0.01462786968
634	0.01462043834
635	0.01457410583
636	0.0145386205
637	0.01453041065
638	0.01451561716
639	0.0145119217
640	0.0144805124
641	0.01447075373
642	0.0144592153
643	0.0144354374
644	0.01435777061
645	0.01434464991
646	0.01429443858
647	0.01428321758
648	0.01427046841
649	0.01423415996
650	0.01421738395
651	0.0141896743
652	0.01417948737
653	0.01411344884
654	0.01409730627
655	0.01408142877
656	0.01406390057
657	0.01405761604
658	0.0140447056
659	0.01401623291
660	0.01399187142
661	0.01395514797
662	0.01393921177
663	0.01391950735
664	0.0139093553
665	0.01389926498
666	0.01388888036
667	0.01388403967
668	0.01386815133
669	0.01385926543
670	0.01384036056
671	0.01382748842
672	0.0137974421
673	0.01377246451
674	0.013753413
675	0.01373045641
676	0.0137219851
677	0.01368558356
678	0.01367497438
679	0.01366172158
680	0.01362942919
681	0.01361919379
682	0.01359664451
683	0.01358872258
684	0.01356147988
685	0.0135099335
686	0.01349600051
687	0.01344187783
688	0.01343083018
689	0.01339116602
690	0.01337423334
691	0.0133684346
692	0.01333370213
693	0.01330299613
694	0.01329408124
695	0.01326313033
696	0.01323557528
697	0.01322906758
698	0.01321072857
699	0.01320710663
700	0.01317846821
701	0.01317147643
702	0.01315208746
703	0.01314575757
704	0.0131160502
705	0.01311102879
706	0.01308785942
707	0.01307236839
708	0.013058811
709	0.01305081128
710	0.01299866861
711	0.01296840737
712	0.01295284336
713	0.01294908165
714	0.01292930349
715	0.01291742063
716	0.01289939495
717	0.0128938309
718	0.01288426848
719	0.01286109091
720	0.01283513218
721	0.01280586306
722	0.01277887103
723	0.01276264276
724	0.01274524082
725	0.01271791469
726	0.01269469333
727	0.01267913066
728	0.01265240729
729	0.01264427025
730	0.01261208016
731	0.0126053626
732	0.01258802207
733	0.0125812337
734	0.01255896621
735	0.01251859317
736	0.01249771647
737	0.01248335295
738	0.01245448225
739	0.01244425624
740	0.01244005465
741	0.01243604943
742	0.0124065456
743	0.01235616821
744	0.01234280103
745	0.01229362861
746	0.01226580109
747	0.01225849455
748	0.01225710396
749	0.01222258749
750	0.01221816071
751	0.01220627383
752	0.01219636509
753	0.01218901498
754	0.01216787506
755	0.01213521875
756	0.01211909456
757	0.01209263588
758	0.01208540635
759	0.01208210649
760	0.01204224387
761	0.01200046828
762	0.01199492034
763	0.01193501316
764	0.01192805347
765	0.01192058542
766	0.01189747496
767	0.01189597791
768	0.01188450708
769	0.01185689351
770	0.01184221943
771	0.01176221809
772	0.01175147644
773	0.01173894424
774	0.01169838287
775	0.01168331043
776	0.01167758176
777	0.0116625251
778	0.01165942898
779	0.01163295359
780	0.0116254021
781	0.01160261179
782	0.01157792429
783	0.01155912106
784	0.01154752031
785	0.01153404893
786	0.01152518217
787	0.01152286896
788	0.01150242716
789	0.01149424163
790	0.01147997019
791	0.01146397589
792	0.01145526185
793	0.01140218234
794	0.01139867452
795	0.01139193009
796	0.01138178866
797	0.01137385988
798	0.01135143823
799	0.01133359392
800	0.01130822782
801	0.01129872125
802	0.01127362144
803	0.01127019984
804	0.01125691095
805	0.01122428886
806	0.01121795017
807	0.01121446267
808	0.01120293206
809	0.01118320964
810	0.01117689007
811	0.01117216115
812	0.0111500625
813	0.01110284468
814	0.01109788193
815	0.01108976094
816	0.01106059711
817	0.01104799596
818	0.01104035045
819	0.01103344988
820	0.0110199712
821	0.01099460701
822	0.01098956588
823	0.01097746775
824	0.01097346421
825	0.01095442026
826	0.01094127809
827	0.01091632154
828	0.01090097745
829	0.01088424599
830	0.01083573654
831	0.01080498302
832	0.01078454954
833	0.0107708806
834	0.01075336523
835	0.01074680683
836	0.01073889182
837	0.01072449194
838	0.01071333221
839	0.0107011276
840	0.01069854237
841	0.01068165141
842	0.01066252072
843	0.01064223067
844	0.01062880378
845	0.01062529985
846	0.0106196532
847	0.01061309662
848	0.01059425007
849	0.01058259768
850	0.01055767237
851	0.01054547137
852	0.01052919523
853	0.01051314932
854	0.01051054391
855	0.01050343613
856	0.01047366784
857	0.01046410103
858	0.0104436179
859	0.0104316872
860	0.01041931985
861	0.01040053367
862	0.01038703203
863	0.01036782107
864	0.01034563178
865	0.01032769918
866	0.01032342166
867	0.01031290973
868	0.01030954205
869	0.01030479581
870	0.01030079874
871	0.01029720282
872	0.01024115451
873	0.01023843233
874	0.01022879055
875	0.01021794671
876	0.01020566318
877	0.01019054882
878	0.01018417531
879	0.01016092938
880	0.01014592333
881	0.01013324437
882	0.01012125127
883	0.01010573836
884	0.01008364669
885	0.01005166699
886	0.01004612424
887	0.01002476887
888	0.01002347435
889	0.01000418623
890	0.009977905476
891	0.009959276066
892	0.009941023051
893	0.009916778315
894	0.009902736542
895	0.009865422608
896	0.00985273647
897	0.009838771044
898	0.009825126471
899	0.009814067512
900	0.009801850707
901	0.009792010141
902	0.009760269251
903	0.009740605022
904	0.009738395295
905	0.009727298071
906	0.009711129528
907	0.009696540383
908	0.009686872682
909	0.00966089365
910	0.009657045251
911	0.009651171177
912	0.009643355464
913	0.009608917335
914	0.009604961122
915	0.009585612243
916	0.009580438357
917	0.009553430941
918	0.009549853488
919	0.009542897738
920	0.009525390887
921	0.009507981406
922	0.00949738423
923	0.009469232603
924	0.009464820849
925	0.009456855051
926	0.009451517602
927	0.009450011644
928	0.009444025586
929	0.009434412651
930	0.009429844949
931	0.009427085883
932	0.009419558058
933	0.009414865547
934	0.009394762013
935	0.0093546575
936	0.009337502484
937	0.00933567513
938	0.009320070661
939	0.009305442452
940	0.00930207513
941	0.009283734857
942	0.009272468063
943	0.009271244444
944	0.009256950688
945	0.009239743046
946	0.009231350029
947	0.009211105204
948	0.00920853594
949	0.009205760812
950	0.00919691886
951	0.009163982489
952	0.009161379504
953	0.009146379926
954	0.009134913979
955	0.009122468387
956	0.009117140033
957	0.009104527153
958	0.009091895583
959	0.009087618305
960	0.009068065546
961	0.009058553491
962	0.009049275672
963	0.009021981094
964	0.009019784621
965	0.009018295112
966	0.008981811262
967	0.008974578094
968	0.008948643639
969	0.008932299956
970	0.008902115646
971	0.008891479497
972	0.008885228345
973	0.008861227311
974	0.008860321006
975	0.008841739358
976	0.008837500693
977	0.008821353533
978	0.008802366308
979	0.008777666822
980	0.008768376741
981	0.008763795441
982	0.008742132339
983	0.008733109299
984	0.008722870013
985	0.00871575994
986	0.008703737593
987	0.008675808165
988	0.008668705573
989	0.008653659239
990	0.008641356994
991	0.008640144853
992	0.008637911907
993	0.008633731108
994	0.008621781366
995	0.008615714883
996	0.008607564092
997	0.008593084711
998	0.008572185437
999	0.008566936584
